timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2
task1_4_2_0-8_trial_153_11,Show me right elbow,10,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_153_12,Show me right ankle,19,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_153_13,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
-1,-1,-1,-1,-1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_1,Show me Lower Body,3,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_2,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_3,Show me left hip,20,0,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_4,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_5,Show me left shoulder,14,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_6,Show me Lower Body,3,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_7,Show me Torso,5,2,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_8,Show me left knee,21,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_9,Show me Full Body,1,0,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_10,Show me Left Leg,8,2,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_11,Show me Left Leg,8,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_12,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_13,Show me left elbow,15,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_14,Show me Torso,5,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_15,Show me head,12,2,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_16,Show me left ankle,22,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_17,Show me Full Body,1,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_18,Show me Upper Body,2,2,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_19,Show me right knee,18,0,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_20,Show me left shoulder,14,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_21,Show me Full Body,1,2,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_22,Show me left elbow,15,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_23,Show me Right Arm,4,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_24,Show me left shoulder,14,2,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_25,Show me Lower Body,3,2,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_26,Show me right ankle,19,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_27,Show me head,12,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_28,Show me left hip,20,0,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_29,Show me Left Leg,8,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_30,Show me Torso,5,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_154_31,Show me Left Arm,6,0,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
-1,-1,-1,-1,-1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_1,Show me head,12,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_2,Show me right knee,18,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_3,Show me Upper Body,2,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_4,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_5,Show me right shoulder,9,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_6,Show me right knee,18,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_7,Show me Left Arm,6,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_8,Show me Lower Body,3,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_9,Show me Full Body,1,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_10,Show me rigth hip,17,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_11,Show me left elbow,15,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_155_12,Show me left knee,21,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
-1,-1,-1,-1,-1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_1,Show me Full Body,1,2,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_2,Show me right knee,18,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_3,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_4,Show me Right Leg,7,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_5,Show me head,12,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_6,Show me neck,13,2,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_7,Show me left ankle,22,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_8,Show me left knee,21,2,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_9,Show me right elbow,10,2,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_10,Show me Upper Body,2,2,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_11,Show me Full Body,1,0,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_12,Show me Right Leg,7,0,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_13,Show me Right Leg,7,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_14,Show me Left Arm,6,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_15,Show me Right Arm,4,2,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_16,Show me neck,13,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_17,Show me left shoulder,14,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_18,Show me left elbow,15,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_19,Show me left hip,20,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_20,Show me Upper Body,2,0,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_21,Show me left ankle,22,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_156_22,Show me right knee,18,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
-1,-1,-1,-1,-1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_1,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_2,Show me rigth hip,17,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_3,Show me Full Body,1,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_4,Show me Upper Body,2,2,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_5,Show me head,12,0,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_6,Show me neck,13,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_7,Show me Left Leg,8,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_8,Show me Lower Body,3,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_9,Show me left wrist,16,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_10,Show me right knee,18,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_11,Show me right ankle,19,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_12,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_13,Show me left elbow,15,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_14,Show me Left Arm,6,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_15,Show me left wrist,16,0,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_16,Show me right knee,18,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_17,Show me right ankle,19,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_18,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_19,Show me head,12,0,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_20,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_21,Show me rigth hip,17,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_22,Show me Full Body,1,2,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_23,Show me Left Arm,6,2,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_24,Show me right knee,18,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_25,Show me Left Leg,8,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_26,Show me left ankle,22,0,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_27,Show me Full Body,1,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_28,Show me Full Body,1,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_29,Show me right shoulder,9,2,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_30,Show me Torso,5,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_31,Show me Lower Body,3,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_32,Show me Right Arm,4,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_33,Show me right elbow,10,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_157_34,Show me Full Body,1,2,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
-1,-1,-1,-1,-1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_1,Show me right knee,18,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_2,Show me right knee,18,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_3,Show me left knee,21,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_4,Show me Left Arm,6,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_5,Show me right knee,18,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_6,Show me right wrist,11,0,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_7,Show me right wrist,11,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_8,Show me left hip,20,1,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_9,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_10,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_11,Show me head,12,1,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_12,Show me neck,13,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_13,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_14,Show me neck,13,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_15,Show me left hip,20,0,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_16,Show me left knee,21,2,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_17,Show me neck,13,0,1,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_18,Show me left wrist,16,0,0,Task1_4.png,Is the person in the image running or walking?,Running,Walking
task1_4_2_0-8_trial_158_19,Show me left wrist,16,1,2,Task1_4.png,Is the person in the image running or walking?,Running,Walking
