timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2,body_coords
task1_11_2_0-4_trial_22_5,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_6,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_7,Show me Left Leg,8,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_8,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_9,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_10,Show me left hip,20,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_11,Show me right wrist,11,2,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_12,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_13,Show me left wrist,16,2,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_14,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_15,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_16,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_17,Show me Full Body,1,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_18,Show me right shoulder,9,0,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_19,Show me Right Arm,4,2,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_20,Show me rigth hip,17,2,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_21,Show me left knee,21,0,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_22_22,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
task1_11_2_0-4_trial_23_1,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_2,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_3,Show me head,12,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_4,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_5,Show me rigth hip,17,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_6,Show me left ankle,22,1,1,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_7,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_8,Show me Right Leg,7,2,1,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_9,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_10,Show me right wrist,11,1,1,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_11,Show me Lower Body,3,0,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_12,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_23_13,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
task1_11_2_0-4_trial_24_1,Show me right shoulder,9,0,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_24_2,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_24_3,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_24_4,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_24_5,Show me Left Arm,6,1,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_24_6,Show me right wrist,11,1,1,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_24_7,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_24_8,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_24_9,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
task1_11_2_0-4_trial_25_1,Show me right elbow,10,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_25_2,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_25_3,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_25_4,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_25_5,Show me left hip,20,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_25_6,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_25_7,Show me right shoulder,9,0,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_25_8,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_25_9,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
task1_11_2_0-4_trial_26_1,Show me rigth hip,17,1,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_2,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_3,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_4,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_5,Show me right knee,18,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_6,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_7,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_8,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_9,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_10,Show me Left Arm,6,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_11,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_12,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_13,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_14,Show me Upper Body,2,0,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_15,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_16,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_17,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_26_18,Show me Right Arm,4,1,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
task1_11_2_0-4_trial_27_1,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_2,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_3,Show me Right Arm,4,2,1,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_4,Show me left ankle,22,2,1,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_5,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_6,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_7,Show me Left Leg,8,2,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_8,Show me left ankle,22,1,1,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_9,Show me Lower Body,3,1,1,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_10,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_11,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_12,Show me right ankle,19,0,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_13,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_14,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_15,Show me left elbow,15,2,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_16,Show me Lower Body,3,0,1,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_17,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_27_18,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
task1_11_2_0-4_trial_28_1,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_28_2,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_28_3,Show me left knee,21,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_28_4,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_28_5,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_28_6,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_28_7,Show me Upper Body,2,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
task1_11_2_0-4_trial_29_1,Show me right wrist,11,0,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_29_2,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_29_3,Show me right ankle,19,2,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_29_4,Show me right shoulder,9,2,0,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_29_5,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_29_6,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_29_7,Show me Left Leg,8,2,1,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_29_8,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
task1_11_2_0-4_trial_29_9,Show me left wrist,16,1,2,Task1_11.png,Is the person in the image running or walking?,Running,Walking,task1_img11_all_layer_coords.csv
