timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2, structure, discourse
task1_5_2_0-8_trial_167_8,Show me Upper Body,2,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
task1_5_2_0-8_trial_167_9,Show me Right Leg,7,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_10,Show me Lower Body,3,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_167_11,Show me left ankle,22,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_12,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_13,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_167_14,Show me Left Leg,8,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_15,Show me Right Arm,4,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_16,Show me Left Leg,8,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_17,Show me right knee,18,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_18,Show me Full Body,1,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_19,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_20,Show me left elbow,15,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_21,Show me right ankle,19,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_22,Show me left hip,20,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_23,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_24,Show me left ankle,22,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_25,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_167_26,Show me left wrist,16,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, restatement
task1_5_2_0-8_trial_167_27,Show me left shoulder,14,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
-1,-1,-1,-1,-1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, NA
task1_5_2_0-8_trial_168_1,Show me right shoulder,9,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_2,Show me Right Arm,4,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_168_3,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_4,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_168_5,Show me right knee,18,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_6,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_7,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_168_8,Show me Lower Body,3,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_9,Show me Full Body,1,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_168_10,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_11,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_168_12,Show me left elbow,15,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_13,Show me rigth hip,17,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_14,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_15,Show me right knee,18,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_16,Show me Full Body,1,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_17,Show me right wrist,11,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_18,Show me Lower Body,3,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_19,Show me neck,13,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_20,Show me Torso,5,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_168_21,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_22,Show me Full Body,1,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_23,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_24,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_168_25,Show me left shoulder,14,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_26,Show me Full Body,1,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_27,Show me Left Arm,6,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_28,Show me left ankle,22,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_29,Show me Left Leg,8,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_168_30,Show me Upper Body,2,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_31,Show me Left Leg,8,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_32,Show me left ankle,22,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, topdown, sequence
task1_5_2_0-8_trial_168_33,Show me rigth hip,17,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_34,Show me Right Arm,4,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_35,Show me neck,13,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_36,Show me Torso,5,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_168_37,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_168_38,Show me Left Arm,6,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
-1,-1,-1,-1,-1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, NA
task1_5_2_0-8_trial_169_1,Show me left elbow,15,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, topdown, sequence
task1_5_2_0-8_trial_169_2,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_3,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_169_4,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_169_5,Show me Right Arm,4,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_6,Show me Full Body,1,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_7,Show me Torso,5,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_8,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_9,Show me neck,13,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_10,Show me left hip,20,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_11,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_12,Show me right elbow,10,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_13,Show me left knee,21,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_14,Show me Lower Body,3,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_15,Show me right ankle,19,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_16,Show me left elbow,15,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_17,Show me left wrist,16,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_18,Show me left knee,21,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_19,Show me left hip,20,2,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_20,Show me Upper Body,2,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_21,Show me Right Leg,7,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_22,Show me neck,13,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_23,Show me left elbow,15,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_24,Show me Lower Body,3,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_25,Show me right elbow,10,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_26,Show me Right Arm,4,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_169_27,Show me rigth hip,17,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_28,Show me right wrist,11,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_169_29,Show me right wrist,11,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
task1_5_2_0-8_trial_169_30,Show me Left Leg,8,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
-1,-1,-1,-1,-1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, NA
task1_5_2_0-8_trial_170_1,Show me Torso,5,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_2,Show me head,12,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, topdown, sequence
task1_5_2_0-8_trial_170_3,Show me Right Leg,7,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_4,Show me left hip,20,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_5,Show me Torso,5,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_6,Show me rigth hip,17,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_7,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_8,Show me Torso,5,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_9,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_10,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, alpha, recurrence
task1_5_2_0-8_trial_170_11,Show me Upper Body,2,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_12,Show me left hip,20,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_13,Show me neck,13,0,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_14,Show me Torso,5,2,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
task1_5_2_0-8_trial_170_15,Show me Right Leg,7,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_16,Show me Torso,5,1,1,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_17,Show me left ankle,22,0,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_18,Show me Left Arm,6,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_19,Show me neck,13,0,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_20,Show me Right Leg,7,1,0,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_21,Show me left wrist,16,1,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
task1_5_2_0-8_trial_170_22,Show me neck,13,2,2,Task1_5.png,Is the person in the image running or walking?,Running,Walking, NA, sequence
